"id","eventID","eventDate","geodeticDatum","countryCode","locationID","eventRemarks","decimalLatitude","decimalLongitude","minimumDepthInMeters","maximumDepthInMeters","coordinateUncertaintyInMeters"
"HABs-StearnsWharf_2016-02-01T15:30:00Z","HABs-StearnsWharf_2016-02-01T15:30:00Z","2016-02-01T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160201",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-02-08T15:30:00Z","HABs-StearnsWharf_2016-02-08T15:30:00Z","2016-02-08T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160208",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-02-16T18:00:00Z","HABs-StearnsWharf_2016-02-16T18:00:00Z","2016-02-16T18:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160216",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-02-22T14:20:00Z","HABs-StearnsWharf_2016-02-22T14:20:00Z","2016-02-22T14:20:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160222",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-02-29T14:20:00Z","HABs-StearnsWharf_2016-02-29T14:20:00Z","2016-02-29T14:20:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160229",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-03-07T15:15:00Z","HABs-StearnsWharf_2016-03-07T15:15:00Z","2016-03-07T15:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160307",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-03-14T14:30:00Z","HABs-StearnsWharf_2016-03-14T14:30:00Z","2016-03-14T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160314",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-03-21T15:00:00Z","HABs-StearnsWharf_2016-03-21T15:00:00Z","2016-03-21T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160321",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-03-28T14:15:00Z","HABs-StearnsWharf_2016-03-28T14:15:00Z","2016-03-28T14:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160328",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-04-04T14:30:00Z","HABs-StearnsWharf_2016-04-04T14:30:00Z","2016-04-04T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160404",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-04-11T15:00:00Z","HABs-StearnsWharf_2016-04-11T15:00:00Z","2016-04-11T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160411",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-04-18T14:30:00Z","HABs-StearnsWharf_2016-04-18T14:30:00Z","2016-04-18T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160418",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-04-25T14:30:00Z","HABs-StearnsWharf_2016-04-25T14:30:00Z","2016-04-25T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160425",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-05-02T14:30:00Z","HABs-StearnsWharf_2016-05-02T14:30:00Z","2016-05-02T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160502",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-05-09T14:30:00Z","HABs-StearnsWharf_2016-05-09T14:30:00Z","2016-05-09T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160509",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-05-16T14:30:00Z","HABs-StearnsWharf_2016-05-16T14:30:00Z","2016-05-16T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160516",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-05-23T14:30:00Z","HABs-StearnsWharf_2016-05-23T14:30:00Z","2016-05-23T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160523",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-05-31T14:30:00Z","HABs-StearnsWharf_2016-05-31T14:30:00Z","2016-05-31T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160531",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-06-06T14:15:00Z","HABs-StearnsWharf_2016-06-06T14:15:00Z","2016-06-06T14:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160606",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-06-13T14:45:00Z","HABs-StearnsWharf_2016-06-13T14:45:00Z","2016-06-13T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160613",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-06-20T15:30:00Z","HABs-StearnsWharf_2016-06-20T15:30:00Z","2016-06-20T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160620",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-06-28T14:30:00Z","HABs-StearnsWharf_2016-06-28T14:30:00Z","2016-06-28T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160628",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-07-04T15:00:00Z","HABs-StearnsWharf_2016-07-04T15:00:00Z","2016-07-04T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160704",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-07-11T15:00:00Z","HABs-StearnsWharf_2016-07-11T15:00:00Z","2016-07-11T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160711",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-07-18T15:00:00Z","HABs-StearnsWharf_2016-07-18T15:00:00Z","2016-07-18T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160718",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-07-25T15:10:00Z","HABs-StearnsWharf_2016-07-25T15:10:00Z","2016-07-25T15:10:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160725",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-08-01T14:30:00Z","HABs-StearnsWharf_2016-08-01T14:30:00Z","2016-08-01T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160801",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-08-08T14:30:00Z","HABs-StearnsWharf_2016-08-08T14:30:00Z","2016-08-08T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160808",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-08-15T14:30:00Z","HABs-StearnsWharf_2016-08-15T14:30:00Z","2016-08-15T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160815",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-08-23T14:45:00Z","HABs-StearnsWharf_2016-08-23T14:45:00Z","2016-08-23T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160823",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-08-29T14:15:00Z","HABs-StearnsWharf_2016-08-29T14:15:00Z","2016-08-29T14:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160829",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-09-05T14:45:00Z","HABs-StearnsWharf_2016-09-05T14:45:00Z","2016-09-05T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160905",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-09-13T14:30:00Z","HABs-StearnsWharf_2016-09-13T14:30:00Z","2016-09-13T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160913",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-09-19T14:30:00Z","HABs-StearnsWharf_2016-09-19T14:30:00Z","2016-09-19T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160919",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-09-26T14:30:00Z","HABs-StearnsWharf_2016-09-26T14:30:00Z","2016-09-26T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20160926",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-10-03T14:30:00Z","HABs-StearnsWharf_2016-10-03T14:30:00Z","2016-10-03T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161003",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-10-10T14:30:00Z","HABs-StearnsWharf_2016-10-10T14:30:00Z","2016-10-10T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161010",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-10-17T14:30:00Z","HABs-StearnsWharf_2016-10-17T14:30:00Z","2016-10-17T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161017",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-10-24T14:45:00Z","HABs-StearnsWharf_2016-10-24T14:45:00Z","2016-10-24T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161024",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-10-31T14:30:00Z","HABs-StearnsWharf_2016-10-31T14:30:00Z","2016-10-31T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161031",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-11-07T15:30:00Z","HABs-StearnsWharf_2016-11-07T15:30:00Z","2016-11-07T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161107",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-11-14T15:30:00Z","HABs-StearnsWharf_2016-11-14T15:30:00Z","2016-11-14T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161114",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-11-21T15:30:00Z","HABs-StearnsWharf_2016-11-21T15:30:00Z","2016-11-21T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161121",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-11-28T15:30:00Z","HABs-StearnsWharf_2016-11-28T15:30:00Z","2016-11-28T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161128",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-12-05T15:15:00Z","HABs-StearnsWharf_2016-12-05T15:15:00Z","2016-12-05T15:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161205",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-12-12T15:30:00Z","HABs-StearnsWharf_2016-12-12T15:30:00Z","2016-12-12T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161212",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-12-19T15:15:00Z","HABs-StearnsWharf_2016-12-19T15:15:00Z","2016-12-19T15:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161219",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2016-12-27T16:00:00Z","HABs-StearnsWharf_2016-12-27T16:00:00Z","2016-12-27T16:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20161227",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-01-02T16:00:00Z","HABs-StearnsWharf_2017-01-02T16:00:00Z","2017-01-02T16:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170102",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-01-09T15:45:00Z","HABs-StearnsWharf_2017-01-09T15:45:00Z","2017-01-09T15:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170109",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-01-16T15:30:00Z","HABs-StearnsWharf_2017-01-16T15:30:00Z","2017-01-16T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170116",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-01-23T15:30:00Z","HABs-StearnsWharf_2017-01-23T15:30:00Z","2017-01-23T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170123",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-01-30T15:30:00Z","HABs-StearnsWharf_2017-01-30T15:30:00Z","2017-01-30T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170130",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-02-06T15:00:00Z","HABs-StearnsWharf_2017-02-06T15:00:00Z","2017-02-06T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170206",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-02-13T15:30:00Z","HABs-StearnsWharf_2017-02-13T15:30:00Z","2017-02-13T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170213",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-02-20T15:30:00Z","HABs-StearnsWharf_2017-02-20T15:30:00Z","2017-02-20T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170220",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-02-27T15:30:00Z","HABs-StearnsWharf_2017-02-27T15:30:00Z","2017-02-27T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170227",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-03-07T15:00:00Z","HABs-StearnsWharf_2017-03-07T15:00:00Z","2017-03-07T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170307",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-03-13T14:00:00Z","HABs-StearnsWharf_2017-03-13T14:00:00Z","2017-03-13T14:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170313",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-03-21T14:30:00Z","HABs-StearnsWharf_2017-03-21T14:30:00Z","2017-03-21T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170321",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-03-27T15:00:00Z","HABs-StearnsWharf_2017-03-27T15:00:00Z","2017-03-27T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170327",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-04-03T14:15:00Z","HABs-StearnsWharf_2017-04-03T14:15:00Z","2017-04-03T14:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170403",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-04-10T15:00:00Z","HABs-StearnsWharf_2017-04-10T15:00:00Z","2017-04-10T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170410",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-04-17T14:30:00Z","HABs-StearnsWharf_2017-04-17T14:30:00Z","2017-04-17T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170417",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-04-24T14:30:00Z","HABs-StearnsWharf_2017-04-24T14:30:00Z","2017-04-24T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170424",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-05-01T14:30:00Z","HABs-StearnsWharf_2017-05-01T14:30:00Z","2017-05-01T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170501",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-05-08T14:30:00Z","HABs-StearnsWharf_2017-05-08T14:30:00Z","2017-05-08T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170508",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-05-15T14:30:00Z","HABs-StearnsWharf_2017-05-15T14:30:00Z","2017-05-15T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170515",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-05-22T14:30:00Z","HABs-StearnsWharf_2017-05-22T14:30:00Z","2017-05-22T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170522",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-05-29T15:30:00Z","HABs-StearnsWharf_2017-05-29T15:30:00Z","2017-05-29T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170529",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-06-06T15:00:00Z","HABs-StearnsWharf_2017-06-06T15:00:00Z","2017-06-06T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170606",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-06-11T15:00:00Z","HABs-StearnsWharf_2017-06-11T15:00:00Z","2017-06-11T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170611",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-06-19T14:45:00Z","HABs-StearnsWharf_2017-06-19T14:45:00Z","2017-06-19T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170619",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-06-27T14:30:00Z","HABs-StearnsWharf_2017-06-27T14:30:00Z","2017-06-27T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170627",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-07-03T14:45:00Z","HABs-StearnsWharf_2017-07-03T14:45:00Z","2017-07-03T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170703",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-07-10T14:30:00Z","HABs-StearnsWharf_2017-07-10T14:30:00Z","2017-07-10T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170710",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-07-17T14:20:00Z","HABs-StearnsWharf_2017-07-17T14:20:00Z","2017-07-17T14:20:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170717",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-07-24T15:00:00Z","HABs-StearnsWharf_2017-07-24T15:00:00Z","2017-07-24T15:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170724",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-07-31T14:15:00Z","HABs-StearnsWharf_2017-07-31T14:15:00Z","2017-07-31T14:15:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170731",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-08-07T14:30:00Z","HABs-StearnsWharf_2017-08-07T14:30:00Z","2017-08-07T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170807",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-08-14T14:45:00Z","HABs-StearnsWharf_2017-08-14T14:45:00Z","2017-08-14T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170814",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-08-21T14:30:00Z","HABs-StearnsWharf_2017-08-21T14:30:00Z","2017-08-21T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170821",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-09-04T15:30:00Z","HABs-StearnsWharf_2017-09-04T15:30:00Z","2017-09-04T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170904",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-09-11T14:45:00Z","HABs-StearnsWharf_2017-09-11T14:45:00Z","2017-09-11T14:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170911",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-09-19T15:30:00Z","HABs-StearnsWharf_2017-09-19T15:30:00Z","2017-09-19T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170919",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-09-25T15:30:00Z","HABs-StearnsWharf_2017-09-25T15:30:00Z","2017-09-25T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20170925",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-10-03T15:51:00Z","HABs-StearnsWharf_2017-10-03T15:51:00Z","2017-10-03T15:51:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171003",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-10-09T15:58:00Z","HABs-StearnsWharf_2017-10-09T15:58:00Z","2017-10-09T15:58:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171009",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-10-16T15:54:00Z","HABs-StearnsWharf_2017-10-16T15:54:00Z","2017-10-16T15:54:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171016",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-10-23T16:03:00Z","HABs-StearnsWharf_2017-10-23T16:03:00Z","2017-10-23T16:03:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171023",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-10-30T16:03:00Z","HABs-StearnsWharf_2017-10-30T16:03:00Z","2017-10-30T16:03:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171030",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-11-06T17:00:00Z","HABs-StearnsWharf_2017-11-06T17:00:00Z","2017-11-06T17:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171106",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-11-13T16:52:00Z","HABs-StearnsWharf_2017-11-13T16:52:00Z","2017-11-13T16:52:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171113",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-11-20T16:57:00Z","HABs-StearnsWharf_2017-11-20T16:57:00Z","2017-11-20T16:57:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171120",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-11-27T16:51:00Z","HABs-StearnsWharf_2017-11-27T16:51:00Z","2017-11-27T16:51:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171127",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-12-05T16:58:00Z","HABs-StearnsWharf_2017-12-05T16:58:00Z","2017-12-05T16:58:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171205",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-12-11T16:50:00Z","HABs-StearnsWharf_2017-12-11T16:50:00Z","2017-12-11T16:50:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171211",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-12-18T16:52:00Z","HABs-StearnsWharf_2017-12-18T16:52:00Z","2017-12-18T16:52:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171218",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2017-12-27T17:00:00Z","HABs-StearnsWharf_2017-12-27T17:00:00Z","2017-12-27T17:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20171227",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-01-02T15:45:00Z","HABs-StearnsWharf_2018-01-02T15:45:00Z","2018-01-02T15:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180102",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-01-08T15:45:00Z","HABs-StearnsWharf_2018-01-08T15:45:00Z","2018-01-08T15:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180108",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-01-15T16:30:00Z","HABs-StearnsWharf_2018-01-15T16:30:00Z","2018-01-15T16:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180115",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-01-22T15:45:00Z","HABs-StearnsWharf_2018-01-22T15:45:00Z","2018-01-22T15:45:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180122",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-01-29T15:30:00Z","HABs-StearnsWharf_2018-01-29T15:30:00Z","2018-01-29T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180129",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-02-05T17:11:00Z","HABs-StearnsWharf_2018-02-05T17:11:00Z","2018-02-05T17:11:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180205",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-02-13T17:03:00Z","HABs-StearnsWharf_2018-02-13T17:03:00Z","2018-02-13T17:03:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180213",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-02-19T16:00:00Z","HABs-StearnsWharf_2018-02-19T16:00:00Z","2018-02-19T16:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180219",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-02-26T15:30:00Z","HABs-StearnsWharf_2018-02-26T15:30:00Z","2018-02-26T15:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180226",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-03-05T16:30:00Z","HABs-StearnsWharf_2018-03-05T16:30:00Z","2018-03-05T16:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180305",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-03-12T14:00:00Z","HABs-StearnsWharf_2018-03-12T14:00:00Z","2018-03-12T14:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180312",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-03-19T14:00:00Z","HABs-StearnsWharf_2018-03-19T14:00:00Z","2018-03-19T14:00:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180319",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-03-26T14:30:00Z","HABs-StearnsWharf_2018-03-26T14:30:00Z","2018-03-26T14:30:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180326",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-04-02T16:02:00Z","HABs-StearnsWharf_2018-04-02T16:02:00Z","2018-04-02T16:02:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180402",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-04-09T16:01:00Z","HABs-StearnsWharf_2018-04-09T16:01:00Z","2018-04-09T16:01:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180409",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-04-17T16:02:00Z","HABs-StearnsWharf_2018-04-17T16:02:00Z","2018-04-17T16:02:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180417",34.408043,-119.68485,"1","1",12
"HABs-StearnsWharf_2018-04-23T15:57:00Z","HABs-StearnsWharf_2018-04-23T15:57:00Z","2018-04-23T15:57:00Z","EPSG:4326 WGS84","US","HABs-StearnsWharf","20180423",34.408043,-119.68485,"1","1",12
